,epoch,training_loss,training_error,test_error
54,55,0.31899802860888565,28.347839875654742,32.460567474365234
55,56,0.3352289179509336,29.0068078474565,31.91342544555664
56,57,0.2900794798677618,26.1637825532393,34.44322204589844
57,58,0.33102976192127576,28.121282144026324,33.87062454223633
58,59,0.3337882628495043,28.160025163130328,32.18450164794922
59,60,0.3063524771820415,27.100085865367543,31.984100341796875
60,61,0.3111465417525985,27.346115112304688,31.376380920410156
61,62,0.2891852720217271,26.792960080233488,32.403114318847656
62,63,0.29043940861116757,26.457079453901812,33.7173957824707
63,64,0.3044289357282899,26.907712589610707,32.18621826171875
64,65,0.31169755079529504,27.347478606484152,31.35533905029297
65,66,0.2998195324431766,26.35206413269043,35.3563232421875
66,67,0.29466659372503107,25.647997422651812,31.098987579345703
67,68,0.25933547521179373,23.740576440637764,29.280447006225586
68,69,0.23943478817289526,22.303145668723367,28.57007598876953
69,70,0.2262494354085489,21.49162769317627,28.06900978088379
70,71,0.22592326185920023,21.445436347614635,27.89070701599121
71,72,0.2196684025905349,21.024488189003684,27.849647521972656
72,73,0.21482946520501917,20.833331021395598,27.682762145996094
73,74,0.21071963689543985,20.504153858531605,27.531208038330078
74,75,0.20746006952090698,20.43342451615767,27.376516342163086
75,76,0.2038479521870613,20.140234427018598,27.552406311035156
76,77,0.20363343981179324,20.170996362512764,27.38291358947754
77,78,0.20713908157565378,20.274747458371248,27.486671447753906
78,79,0.20120238004760307,20.135117053985596,27.33696746826172
79,80,0.19757816669615832,19.80842009457675,27.27073860168457
80,81,0.19640519537708975,19.850261428139426,27.313385009765625
81,82,0.193168850784952,19.507728229869496,27.499011993408203
82,83,0.1929307725619186,19.62657607685436,27.309152603149414
83,84,0.1935483112253926,19.529666553844105,27.168216705322266
84,85,0.18999253789132292,19.435477950356223,27.24058723449707
85,86,0.1861906156621196,19.133305116133258,27.38613510131836
86,87,0.18598966673016548,19.188131939281117,27.452259063720703
87,88,0.18552535535259682,19.098151380365547,27.388153076171875
88,89,0.19213525476780804,19.367474816062234,27.322795867919922
89,90,0.18887728926810352,19.331204891204834,27.124555587768555
90,91,0.18590112098238684,19.075561566786334,27.215543746948242
91,92,0.1774626120247624,18.614618908275258,27.11646270751953
92,93,0.17560914565216412,18.441782561215486,27.07131576538086
93,94,0.1757070760835301,18.452045874162152,27.2587947845459
94,95,0.17350374517793005,18.219574494795367,27.232349395751953
95,96,0.17176329547708685,18.257507150823418,27.393573760986328
96,97,0.17531421340324663,18.49545214392922,27.33098602294922
97,98,0.1763814789327708,18.541073192249645,27.497879028320312
98,99,0.1742360039868138,18.456789536909625,27.506376266479492
99,100,0.17413315210830083,18.360582525079902,27.254318237304688
100,101,0.16926593231883916,18.057239055633545,27.362211227416992
101,102,0.16994142837145113,18.11195169795643,27.290874481201172
102,103,0.1677192710340023,17.88047339699485,27.462825775146484
103,104,0.17149002646858041,18.165323170748625,27.38262176513672
104,105,0.16790625791658054,18.099725940010764,27.257484436035156
105,106,0.16657439720901576,17.93720258365978,27.745840072631836
